file_id	group_filename	decade	ver1	ver2	ver3	ver4	ver5	ver6	ver7	ver8	vis1	vis2	vis3	vis4	vis5	vis6	vis7	vis8	V1	V2	V3	V4	V5	V6	V7	V8	W1	W2	W3	W4	W5	W6	W7	W8
t000407	1980/tv_com_1980_111.txt	1980	4	0	0	0	0	-1	1	0	1	0	2	8	5	4	4	1	0.8899846562	-0.004111223	-0.074465704	-0.219061606	0.0781161034	1.0845008931	-0.387573567	-0.205158229	0.0084202014	1.932574154	-1.316503262	0.2848839215	-0.857350659	-0.757573323	-0.665697034	0.1796611032
t000408	1980/tv_com_1980_112.txt	1980	1	0	0	0	0	0	0	0	-1	0	2	2	1	0	1	0	-0.489130812	0.3085001975	0.1022784451	-0.215346167	-0.093473613	0.1386668672	0.0614183152	0.1520307586	0.5105798463	0.5859851865	0.0879179555	-0.678405882	-0.36770287	0.0037977591	0.4651017522	-1.348935235
t000409	1980/tv_com_1980_114.txt	1980	1	0	0	-1	0	0	0	0	3	1	4	2	2	0	0	0	-0.392027015	0.5028071117	0.0310384153	-0.317833738	-0.442948795	-0.322769884	-0.215948416	-0.432928769	-0.106088591	0.0498438631	0.206808384	-0.782436272	-0.409759441	0.2164337032	0.2370901171	-1.206284257
t000410	1980/tv_com_1980_115.txt	1980	2	1	0	0	0	0	1	0	2	7	8	0	3	3	3	0	0.2128751109	0.1789769701	0.7536177713	0.131513057	-0.571846753	0.8477802294	0.1920909166	-0.213121263	-0.517383303	0.0022250948	1.1303643183	1.371423878	-0.156621758	1.3076017908	-0.536519376	-0.030263515
t000411	1980/tv_com_1980_116.txt	1980	1	0	0	-1	0	0	0	0	14	3	-1	2	6	0	3	-2	-0.392027015	0.5028071117	0.0310384153	-0.317833738	-0.442948795	-0.322769884	-0.215948416	-0.432928769	0.5701944827	-1.674022353	-0.88567342	-0.385229042	1.5562130216	-1.038334591	-0.358563919	-0.22244975
t000412	1980/tv_com_1980_118.txt	1980	0	0	0	-1	0	0	0	0	0	2	2	-2	3	0	6	0	-0.765276156	0.4695286423	0.0975051259	-0.280170969	-0.43920598	-0.360123624	-0.079557344	-0.603341134	1.5596759588	-0.213950561	0.7021021182	0.2352174661	0.0835243741	0.4076712144	0.0040647188	0.295500374
t000413	1990/tv_com_1990_1.txt	1990	5	0	3	0	-1	-1	0	-1	14	1	-2	5	7	1	5	0	0.933905952	-2.132260591	-0.876409882	-0.654547214	-0.8376907	-0.241766037	-0.640199321	0.7610819475	0.6224200915	-0.571889226	-1.342223716	-0.488101716	0.7559207795	-1.774704692	-0.382779696	0.9315442977
t000414	1990/tv_com_1990_2.txt	1990	1	0	0	0	0	0	0	0	8	11	13	5	3	1	4	2	-0.489130812	0.3085001975	0.1022784451	-0.215346167	-0.093473613	0.1386668672	0.0614183152	0.1520307586	-1.965324591	0.6112455	2.874004026	0.845249983	-0.233103116	0.4795929767	-1.487605942	0.9444254796
t000415	1990/tv_com_1990_3.txt	1990	2	-1	0	0	0	0	0	0	8	1	13	8	2	3	-1	-3	-0.149907795	0.4031783694	-0.662162441	-0.335806282	0.2183942051	0.1137551931	0.1303789052	0.2133128713	-2.066531567	-0.20662154	-0.511872146	0.3615507586	-1.28939117	0.0147985275	-2.527368406	-2.535748296
t000416	1990/tv_com_1990_4.txt	1990	2	0	-1	-1	0	0	0	0	6	0	8	2	2	2	7	2	-0.088347046	1.1187139182	0.003036385	-0.236889279	-0.405609001	0.1117079731	-0.633221726	-0.198477302	0.1218979893	0.2095955888	0.8037492092	0.6325835065	-1.931444372	-0.343587219	-0.888189802	1.2525379889
t000417	1990/tv_com_1990_5.txt	1990	0	0	-1	0	0	0	0	1	2	2	6	2	7	0	2	1	-0.859670901	1.0387797671	0.4645655741	0.5428080904	0.6265543709	0.0543479338	0.003288873	-0.178226366	0.0538871394	0.4436300605	0.3178857388	-1.018258536	-0.620202421	1.164937805	-0.511956513	0.2285117416
t000418	1990/tv_com_1990_6.txt	1990	-1	-1	0	0	0	0	0	0	7	3	8	3	1	-1	0	0	-1.269655218	0.3033429612	-0.462762309	-0.222817973	0.2296226503	0.0016939734	0.5395521217	-0.297924224	-0.927787952	-0.340697088	1.2139912198	-0.781464445	-0.476188252	0.0435305903	-0.424224407	-1.212266426
t000419	1990/tv_com_1990_7.txt	1990	2	0	0	0	0	0	0	0	-1	1	1	2	3	1	4	-1	-0.115881671	0.3417786669	0.0358117345	-0.253008937	-0.097216428	0.1760206071	-0.074972757	0.3224431237	1.100886013	0.4611987828	-0.317619712	0.0978396379	0.2082571763	-0.094996155	-0.273977495	-0.758350956
t000420	1990/tv_com_1990_8.txt	1990	0	-1	0	0	0	-1	0	0	6	7	5	3	1	0	3	-1	-0.93176869	0.0255765963	-0.526404899	-0.452932521	0.5677176889	0.2633263111	-0.109072952	-0.351243302	-0.357623878	-0.244394941	1.3383414416	0.4857000529	0.9670868039	-0.412685325	-0.629306161	-0.833007232
t000421	1990/tv_com_1990_10.txt	1990	2	0	1	0	0	-1	0	1	4	4	4	3	11	2	1	0	-0.009396888	-0.370964802	0.2575269133	0.0378163151	0.8787413766	-0.440914222	-0.219962796	-0.189211282	-0.173345373	0.2955040928	-0.886677413	-0.646860475	0.272716322	1.4920941812	-0.703724979	0.3837710595
t000422	1990/tv_com_1990_11.txt	1990	5	0	0	0	0	0	1	0	5	1	6	9	6	1	2	0	1.2985964097	0.3402120808	-0.143756536	-0.064272597	-0.267464565	0.8975760352	-0.011730638	0.1889855795	-0.707338998	1.1858492149	-0.561498136	-0.88298987	-0.582756624	-0.507173083	-1.541031154	-0.52269642
t000423	1990/tv_com_1990_12.txt	1990	0	1	-1	-1	0	-1	0	1	17	6	19	4	2	-3	4	0	-0.763903592	0.8606421446	1.0941238409	0.330666086	0.3033064092	-0.120544805	-0.991663522	-0.877787084	-2.087634613	-1.593469926	3.3230922902	-0.523311367	-1.171120272	0.0127977845	-3.010450573	0.1148828635
t000424	1990/tv_com_1990_13.txt	1990	0	2	0	0	0	0	0	-1	9	2	9	3	1	-1	2	3	-0.866605929	-0.028507379	1.3073377686	-0.613972965	-1.396154625	0.6699332654	-0.299255661	0.4237627591	-1.026171644	0.1089028418	1.8031517487	-0.957595727	-1.574499986	-0.249265969	-0.043458364	0.4363328492
t000425	1990/tv_com_1990_14.txt	1990	0	0	0	0	-1	0	0	0	1	1	6	0	0	0	3	1	-1.033406431	-0.05879339	-0.174150671	0.6839243581	-0.362364091	0.0944697056	-0.20229495	0.1009850088	0.2722836448	0.1529841586	1.2069983962	-0.132677151	-1.075948671	0.3119969773	0.1459574686	-0.442623967
t000426	1990/tv_com_1990_15.txt	1990	2	0	0	0	0	-2	-1	0	10	6	7	7	9	0	3	-1	-0.481337554	-0.178909007	0.0216281155	-0.939637141	0.7454789708	0.0150835944	-1.571856096	0.5196748773	-0.789254417	-0.016106119	0.1319932504	-0.629697807	0.7911424372	0.0232944167	-2.118762002	0.1387794863
t000427	1990/tv_com_1990_16.txt	1990	2	-1	0	0	0	-1	0	0	4	5	1	4	4	5	-2	1	-0.185270408	0.0921335351	-0.65933832	-0.52825806	0.5602320587	0.338033791	-0.381855096	-0.010418572	-1.114078482	0.8666512061	-0.991780092	0.5790917852	0.1182821958	0.3818126839	1.1122913021	-0.600683602
t000428	1990/tv_com_1990_17.txt	1990	0	1	0	0	0	-1	1	-1	1	1	2	0	4	1	2	-1	-0.641264007	-0.379554505	0.6320195756	-0.587497441	-0.89772583	1.4414406577	-0.133722665	-0.553793576	0.7925522198	-0.219382496	-0.400881946	-0.177968152	0.0580406946	0.6093776	0.0376729928	-0.832482992
t000429	1990/tv_com_1990_19.txt	1990	1	0	-1	-1	0	0	0	0	10	2	1	16	6	1	3	0	-0.461596187	1.0854354488	0.0695030956	-0.199226509	-0.401866186	0.0743542332	-0.496830654	-0.368889667	-0.964369654	2.016458698	-1.351136957	-1.058173838	0.5823376391	-2.872075371	-1.734507185	-0.430051145
t000430	1990/tv_com_1990_21.txt	1990	3	0	0	0	0	0	0	1	6	6	6	4	5	3	2	0	0.3296456938	0.5559868383	0.2267007619	0.3112125526	0.5742433168	-0.230714963	-0.125002105	0.2689716279	-0.880983791	0.2705878548	0.1427471387	0.6834561525	0.1109974818	0.4129250208	-0.728094799	-0.037822734
t000431	1990/tv_com_1990_22.txt	1990	5	3	-1	0	0	0	-1	-1	0	1	3	1	2	3	-1	-3	0.6693660712	0.7605155969	1.6916112101	-0.902606888	-1.530377033	0.7065972874	-1.939860259	2.0936885783	0.0866667958	-0.357864034	-1.117794876	0.5136416299	0.0936443913	0.7459246017	-0.117333617	-2.486050166
t000432	1990/tv_com_1990_23.txt	1990	0	0	0	0	-1	1	0	0	0	0	2	1	0	0	2	0	-0.998043818	0.252251444	-0.176974792	0.8763761365	-0.704201945	-0.129808892	0.3099390518	0.3247164518	0.6786682829	0.2714466082	0.3124558295	-0.376401573	-0.397759108	-0.193098048	0.5082855674	-1.164756228
t000433	1990/tv_com_1990_24.txt	1990	0	2	1	1	0	0	0	-1	1	6	9	2	-1	1	1	1	-0.894140554	-0.80544263	1.3401131181	-0.630092623	-1.087762052	0.7342458993	0.2589933082	0.9446831851	-1.061704144	0.6084453794	2.003601291	0.5091311469	-0.643501916	0.6511618416	-0.050299028	-0.900699522
t000434	1990/tv_com_1990_25.txt	1990	0	0	1	0	0	-1	1	0	4	4	9	5	4	2	4	0	-0.533442736	-0.719853438	0.1529364578	-0.187017756	0.0520047548	0.5379618166	0.4388729601	-0.950846791	-0.682470057	0.606386934	0.6385461599	0.5257434471	-0.678443004	0.2445397537	-1.609351553	-0.041403498
t000435	1990/tv_com_1990_26.txt	1990	1	0	0	0	0	-1	0	-1	3	3	13	1	7	0	2	0	-0.596771648	-0.183474339	-0.152253172	-1.009682204	-0.42683832	0.8070347753	-0.537177411	0.1521831765	-0.656563873	-0.220563311	1.1201898017	-0.6113804	-1.267158173	2.1235851891	-1.769536804	-0.046776988
t000436	1990/tv_com_1990_30.txt	1990	1	1	0	0	0	1	0	0	3	5	10	3	5	1	0	1	-0.419742075	0.5581453293	0.7974284994	0.0599029568	-0.7509221	-0.023346317	0.3683006545	0.4848924539	-1.236708314	0.5137553693	1.0559841265	-0.410075596	-0.796464184	1.4717723151	-0.695205267	-0.318294271
t000437	1990/tv_com_1990_31.txt	1990	0	0	0	0	-1	-1	0	0	10	-1	14	1	0	-1	3	0	-1.068769043	-0.369838225	-0.171326549	0.4914725797	-0.020526238	0.3187483034	-0.714528951	-0.122746434	-0.816713773	-1.274010509	1.6113860344	-0.450764454	-2.266529418	0.1669489934	-1.590790815	-0.599754245
t000438	1990/tv_com_1990_32.txt	1990	2	0	0	0	0	0	0	0	3	0	7	2	2	0	3	0	-0.115881671	0.3417786669	0.0358117345	-0.253008937	-0.097216428	0.1760206071	-0.074972757	0.3224431237	0.1157003964	0.0089407415	0.5878040053	-0.401558215	-1.073127541	0.1705629111	-0.728500071	-0.62350175
t000439	1990/tv_com_1990_34.txt	1990	2	1	0	0	1	0	0	0	4	1	3	0	2	1	6	-1	0.0891709309	0.6143940828	1.0766817363	-1.031819347	-0.140193768	0.2451294427	0.1197799179	0.3122067607	1.1032066424	-0.585711792	0.1754597733	0.6354924304	-0.106033557	-0.35054539	-0.590109551	-0.11918252
t000440	1990/tv_com_1990_35.txt	1990	1	2	0	0	0	0	0	-1	0	1	3	0	0	0	3	0	-0.493356788	0.0047710905	1.240871058	-0.651635735	-1.39989744	0.7072870053	-0.435646733	0.5941751242	0.7480391168	0.0925927516	0.7089843109	-0.060786861	-0.358041035	0.0209333834	0.3266695927	-0.871192332
t000441	1990/tv_com_1990_36.txt	1990	2	0	0	0	0	0	0	0	1	3	3	4	9	1	7	0	-0.115881671	0.3417786669	0.0358117345	-0.253008937	-0.097216428	0.1760206071	-0.074972757	0.3224431237	1.0496274675	0.8912360347	-0.25893465	-0.089351033	0.3042809754	0.3138005355	-1.491711843	1.0762984484
t000442	1990/tv_com_1990_37.txt	1990	3	-2	0	-1	0	1	0	-1	6	0	6	2	10	3	2	4	0.2495034073	0.8222785878	-1.758023216	-0.968186449	-0.836253572	-0.152782519	0.3478450416	0.1372507603	-0.454061812	0.7367306038	-0.626272036	-0.889645599	-2.035374221	1.4000558356	0.1533548608	2.1065707501
t000443	1990/tv_com_1990_38.txt	1990	3	0	0	0	0	3	0	0	3	5	7	4	6	2	2	0	0.3634553076	1.3081916392	-0.03912734	0.2866836289	-1.126472804	-0.459461447	1.3253381754	1.1640498178	-0.640814463	0.5821143387	0.2644176708	0.1398803161	-0.132757728	0.8763016932	-1.010550784	-0.148730979
t000444	1990/tv_com_1990_40.txt	1990	0	0	1	0	0	-1	0	0	2	0	3	-1	0	1	0	0	-0.828173394	-0.618451443	0.1331045965	-0.488742404	0.2110244467	-0.071532392	-0.033542376	-0.306152151	0.240763085	-0.373198106	0.1145745934	-0.200717612	-0.700516754	0.3946348467	0.932363846	-1.308874447
t000445	1990/tv_com_1990_42.txt	1990	-2	-1	0	0	0	0	0	1	0	3	2	0	0	0	2	0	-1.570626135	0.4509941938	-0.13893986	0.4167290555	0.9085680255	-0.479749077	0.7623049181	-0.69222045	0.5521927507	0.141668192	0.8539842719	-0.013301829	0.2090377056	0.1025458052	0.6755696686	-1.014068752
t000446	1990/tv_com_1990_43.txt	1990	2	0	0	0	-1	-2	1	0	0	1	3	3	6	3	1	0	-0.062902716	-0.715728114	-0.281603988	0.5254199102	0.1548062938	1.2272285894	-1.027129761	-0.650347786	0.0817563769	0.7874378744	-1.034599053	-0.10566495	-0.507181884	0.842636315	-0.138390535	-0.494212515
t000447	1990/tv_com_1990_44.txt	1990	2	0	0	0	0	0	1	1	4	2	4	7	6	2	2	1	0.2511272106	0.4213063746	0.3129993338	0.6505999704	0.41896644	0.3414255052	0.4838043029	-0.546135377	-0.511693999	1.2638714769	-0.55722115	-0.499964894	-0.479304492	-0.207185134	-0.653218813	0.0328902009
t000448	1990/tv_com_1990_45.txt	1990	1	0	1	0	0	0	-1	0	3	1	3	0	0	0	1	-1	-0.714292298	-0.172726145	0.0439819035	-0.635678044	0.0244634698	-0.867951458	-0.130114782	0.7326862965	0.3735136335	-0.556588263	0.332894098	-0.21678898	-0.083522404	-0.014717691	0.3504397137	-1.53000085
t000449	1990/tv_com_1990_46.txt	1990	1	0	0	0	0	0	0	-1	-2	3	2	1	1	0	1	0	-0.561409036	0.1275704954	-0.155077293	-0.817230426	-0.768676173	0.5827561774	-0.024943409	0.3759146195	0.4334952519	0.5849183686	0.648737598	-0.317037261	0.2287591149	0.3879302797	0.633481811	-1.247150611
t000450	1990/tv_com_1990_47.txt	1990	1	0	0	-1	0	-1	0	0	4	1	3	2	3	1	2	0	-0.427389628	0.1917622774	0.0338625364	-0.510285517	-0.101110942	-0.098491286	-0.728182417	-0.656660212	0.2177492341	0.0024290105	-0.147189877	-0.273046709	-0.322166419	-0.032772461	0.0167446124	-0.546601847
t000451	1990/tv_com_1990_48.txt	1990	2	0	0	1	0	0	0	0	-2	0	2	3	0	2	4	2	-0.212985468	0.1474717526	0.1070517643	-0.150521365	0.2522587538	0.6374573579	0.2023939739	0.9074026514	0.5360539404	1.4984893329	0.2705753028	0.2449642842	-1.129757245	-0.49221801	0.5926575316	-0.062052465
t000452	1990/tv_com_1990_49.txt	1990	5	0	-1	0	0	-2	2	1	3	-1	2	2	3	2	3	1	1.5253108948	0.380278457	0.1775439859	0.5730399817	0.9734766191	1.9086622458	-0.758303819	-1.063016705	0.4964415535	0.3972558641	-0.554974233	-0.1403731	-0.961518535	-0.206718167	0.3021987148	0.0046394889
t000453	1990/tv_com_1990_50.txt	1990	0	0	0	0	0	0	0	2	2	0	2	0	-1	1	1	-2	-0.717823505	0.6370811321	0.6834566318	1.0260851204	1.2606743221	-0.786865493	0.3705328356	-0.466149328	0.5713978988	-0.637121961	-0.218184029	0.2374782537	-0.041166079	-0.22008923	0.3131695041	-2.066096496
t000454	1990/tv_com_1990_51.txt	1990	4	0	0	0	-1	0	-1	0	-1	2	3	1	2	0	7	1	0.1648594754	0.1757224815	-0.459849374	0.2315486313	-0.21831566	-0.365609543	-1.220274574	1.4273291089	1.2497334238	0.7271406205	1.0500490567	0.2281868835	-0.316311229	-0.179877083	-0.29045991	0.5354675275
t000456	1990/tv_com_1990_53.txt	1990	3	-1	-1	0	0	-1	0	0	7	0	2	3	3	0	0	0	0.118409562	0.7080403415	-0.68734035	-0.447313601	0.5975718525	0.7725116477	-0.799128407	0.2240328951	-0.066260636	-0.254765029	-0.433117442	-1.071931106	-0.214379388	-0.434122268	0.3270306215	-0.962176263
t000457	1990/tv_com_1990_54.txt	1990	-1	0	0	0	0	0	0	0	2	4	5	2	0	0	1	3	-1.235629094	0.2419432587	0.2352118663	-0.140020628	-0.085987983	0.0639593873	0.3342004595	-0.188793972	-0.58070358	0.9535450196	1.6833711546	-0.474964685	-0.775075491	0.1482009187	1.0154414597	-0.050588514
t000458	1990/tv_com_1990_55.txt	1990	1	0	0	0	0	0	0	0	1	4	6	3	3	1	7	-1	-0.489130812	0.3085001975	0.1022784451	-0.215346167	-0.093473613	0.1386668672	0.0614183152	0.1520307586	0.6168686779	0.4066891461	0.8504128347	0.8872984325	0.09634077	-0.092808862	-1.609677761	-0.019346127
t000459	1990/tv_com_1990_56.txt	1990	2	1	0	0	2	0	0	0	5	2	3	0	2	1	0	0	0.2601974087	0.9484092012	1.4195775627	-1.893427102	0.1324395251	0.2519728644	0.5198842551	0.1928401454	-0.075151519	-0.517000104	0.0854146073	-0.249492869	-0.177933401	0.3556558082	0.6728545177	-0.897075492
t000460	1990/tv_com_1990_57.txt	1990	0	-1	0	0	-1	0	0	0	3	-1	9	4	2	1	3	1	-1.067432555	0.0026063122	-0.872124846	0.6011270127	-0.046753458	0.0322042916	0.0030567124	-0.008145244	-0.406543283	0.6203830407	0.4881751529	-0.351431141	-1.941664637	0.0816721459	-0.977076248	-0.326876587
t000461	1990/tv_com_1990_58.txt	1990	3	-1	1	1	-1	0	0	1	12	2	14	1	6	1	1	2	0.0970584665	-0.493563829	-0.78139389	1.0739033051	0.9256132298	-0.235511165	0.2384941894	0.8001284169	-1.616879438	-0.909915172	1.0724551056	-0.62916988	-2.207939891	1.4476309636	-1.097594678	0.8607460484
t000462	1990/tv_com_1990_59.txt	1990	5	0	1	0	0	0	0	0	7	1	5	5	4	1	10	0	1.0734349233	-0.141014262	-0.202053078	-0.484604474	-0.149527482	-0.10904229	-0.203263735	0.7696411175	0.8871392592	0.2522001732	0.2931901208	0.6658764468	-0.482278343	-1.408033488	-2.016505319	1.2127655344
t000463	1990/tv_com_1990_60.txt	1990	0	0	0	1	0	0	0	-1	1	1	1	0	0	0	2	0	-1.031761973	-0.100014888	-0.017370552	-0.677080085	-0.415458176	1.0068391883	0.3888143942	0.790461782	0.7598267694	-0.012165579	0.3959178394	-0.238679879	-0.038056453	-0.186592556	0.7991237537	-1.023471974
t000464	1990/tv_com_1990_61.txt	1990	0	0	0	0	0	0	0	0	2	0	2	0	0	0	5	0	-0.862379953	0.2752217281	0.1687451557	-0.177683397	-0.089730798	0.1013131272	0.1978093874	-0.018381607	1.1536746435	-0.146966085	0.5328681993	0.1083774771	-0.375653201	-0.563078226	0.146625725	-0.385076167
t000465	1990/tv_com_1990_63.txt	1990	0	1	0	0	0	-1	0	-1	6	13	19	1	2	0	0	0	-0.935994665	-0.278152511	0.6121877143	-0.889222089	-0.738706138	0.8319464493	-0.606138001	0.0909010637	-2.699960818	-0.535794196	3.8449105959	0.7944951889	-0.269569437	2.4206977798	-1.809326462	-0.681740752
t000466	1990/tv_com_1990_64.txt	1990	2	0	0	0	0	0	0	1	-1	2	1	1	2	1	3	4	-0.043603447	0.5227083689	0.2931674725	0.3488753222	0.5779861319	-0.268068703	0.0113889671	0.0985592628	0.4537239077	1.4815361833	0.8522370077	-0.42011092	-0.911572215	0.1643826077	1.5635783351	0.940625895
t000467	1990/tv_com_1990_67.txt	1990	6	-1	0	1	0	0	0	0	2	2	9	2	13	3	0	-1	1.245984972	0.3419853327	-0.856789254	-0.383969789	0.5528981267	0.7246069036	-0.137818653	1.4799218595	-0.477267138	0.0228882002	-1.293121499	-0.608611037	-0.780094868	2.8458960656	-1.675776602	-0.009449904
t000468	1990/tv_com_1990_68.txt	1990	-2	0	1	0	0	-2	1	1	5	-1	10	6	10	2	1	0	-1.243025407	-0.916525509	0.5460497382	0.2977402636	1.0765307987	0.2434436243	0.2857828271	-1.739286825	-0.836025669	0.5336280691	-1.080618628	-1.102005575	-1.683608138	1.2406435905	-1.999325863	-0.047009582
t000469	1990/tv_com_1990_69.txt	1990	1	0	0	0	0	0	-1	0	5	1	4	2	1	0	3	0	-0.78386147	0.4099021918	0.0824465838	-0.517070815	0.0655460787	-0.470827341	-0.410997021	0.7967253981	0.2401768412	-0.178112084	0.4981663382	-0.239656059	-0.401983252	-0.491392615	-0.158164106	-0.615612039
t000470	1990/tv_com_1990_70.txt	1990	0	-1	0	0	0	-1	0	0	0	1	9	4	1	1	5	1	-0.93176869	0.0255765963	-0.526404899	-0.452932521	0.5677176889	0.2633263111	-0.109072952	-0.351243302	-0.11989444	1.067653418	1.1333660986	0.2479544042	-1.576202116	0.018964691	-1.175044665	-0.126950272
t000471	1990/tv_com_1990_72.txt	1990	3	0	1	-1	-1	3	0	0	2	3	12	5	5	4	1	0	0.359101798	0.585855098	-0.491727876	0.9271965841	-1.789663888	-1.324865736	0.9287493458	0.6344178039	-1.475370225	0.8389612291	0.0461287441	0.6204058067	-1.611522372	1.3656447152	-1.646793325	-0.551319775
t000472	1990/tv_com_1990_73.txt	1990	1	0	0	0	0	-1	0	1	2	6	4	0	4	0	-1	0	-0.452215201	0.1783850652	0.3624583043	0.1940863135	0.9235668006	-0.081143845	-0.364453962	-0.295584545	-0.325237142	-0.106895776	0.8311827098	-0.520908888	0.6406465199	1.3026700629	0.545846877	-0.930911118
t000473	1990/tv_com_1990_74.txt	1990	-2	1	0	0	-1	0	0	-1	7	1	8	2	1	0	4	0	-1.818156812	-0.367679734	0.399401188	0.240162984	-1.345691655	0.52611695	-0.221226192	0.0931743918	-0.141233449	-0.494302763	0.9781132712	-0.021017849	-1.006399869	-0.307206468	-0.948094257	-0.323334291
t000475	1990/tv_com_1990_76.txt	1990	0	0	2	0	-2	-1	0	0	10	0	2	-1	4	1	1	1	-1.100657178	-1.869110017	-0.591151737	1.1158658775	-0.375324749	-0.482343352	-0.552868812	-0.131458022	0.1655075065	-1.120836149	-0.39444353	-0.615925441	-0.588405657	0.1052650988	0.8728994637	0.2065769808
t000476	1990/tv_com_1990_77.txt	1990	3	-1	0	1	0	0	0	0	3	5	1	2	1	1	1	-1	0.1262375491	0.2421499245	-0.657389122	-0.27098148	0.564126572	0.6125456838	0.2713545639	0.9686847641	0.0583756837	-0.007403072	0.29670171	0.3054157296	1.0020231277	-0.243675177	0.4346601049	-1.324720413
t000477	1990/tv_com_1990_78.txt	1990	0	0	1	0	0	-1	0	0	2	1	5	1	-1	0	5	0	-0.828173394	-0.618451443	0.1331045965	-0.488742404	0.2110244467	-0.071532392	-0.033542376	-0.306152151	0.6196089568	0.0125339792	1.1041439768	0.3243730067	-0.655564079	-0.497941757	-0.342028823	-0.553319035
t000478	1990/tv_com_1990_79.txt	1990	-1	0	0	0	0	-1	0	0	6	0	3	4	6	0	5	0	-1.270991706	-0.069101576	0.2380359875	-0.332472406	0.2558498706	0.2882379852	-0.178033542	-0.412525415	0.6880862064	0.1137633034	-0.376904474	-0.705927631	-0.246813238	-0.531532637	-0.999466655	0.3592717944
t000479	1990/tv_com_1990_80.txt	1990	1	0	2	1	-2	1	0	0	17	1	13	2	6	3	-1	-2	-0.753786609	-1.408048793	-0.59202666	1.5655942359	-0.713268089	-0.432110057	0.6125748503	1.0713767567	-1.904327024	-2.272673251	-0.685238811	0.1163767624	-1.42599463	0.9386759695	-1.873952338	-0.833469015
t000480	1990/tv_com_1990_81.txt	1990	0	1	0	0	-1	0	0	0	5	1	7	1	1	0	2	0	-0.999380307	-0.120193093	0.5238235048	0.7667217035	-0.677974725	0.1567351195	-0.407646612	0.2101152612	-0.159294595	-0.434766688	0.8182073602	-0.281300788	-0.896848865	0.1711496059	-0.351466202	-0.775375128
t000482	1990/tv_com_1990_83.txt	1990	2	0	0	-1	0	0	1	0	0	2	3	0	-1	1	4	0	0.2759527836	0.4346835868	-0.015596434	-0.05377186	-0.605711302	0.3240780646	0.1200758478	-0.907211043	0.7055889239	0.160654902	0.8265856194	0.6394438379	-0.297221805	-0.179003119	0.2959573903	-0.702454923
t000483	1990/tv_com_1990_84.txt	1990	1	0	0	0	0	1	0	0	-1	10	2	0	1	3	2	-2	-0.453768199	0.6195450318	0.099454324	-0.022894389	-0.435311467	-0.085611731	0.5736523167	0.3757622016	0.0322644906	0.0568556708	0.8199568886	1.8976029423	1.8252852322	0.7332677485	0.2040762493	-1.313328722
t000484	1990/tv_com_1990_85.txt	1990	2	0	0	0	0	0	0	0	4	0	5	1	0	-1	0	0	-0.115881671	0.3417786669	0.0358117345	-0.253008937	-0.097216428	0.1760206071	-0.074972757	0.3224431237	-0.077807662	-0.356395154	0.6718754284	-0.948684717	-0.718860727	0.0173731604	0.32393947	-1.455822513
t000485	1990/tv_com_1990_86.txt	1990	1	1	1	0	1	0	0	0	11	2	5	3	10	-2	5	-1	-0.214509039	-0.001512724	1.1046837666	-1.112763806	-0.177533562	-0.189348414	0.5370532286	0.077755294	0.5912215783	-1.022618232	-0.066966707	-1.393523469	0.5093251417	0.0640839114	-1.854641453	0.7287982413
t000486	1990/tv_com_1990_87.txt	1990	-1	1	0	-1	0	-2	1	1	4	5	-1	4	-1	3	4	0	-0.808215517	-0.16771149	1.1447818536	0.3589944967	0.4487847772	0.2787501442	-0.614208877	-1.980664633	0.1719665962	0.6316245107	0.1067939872	1.3816466287	0.8168328969	-1.513003578	0.5489516965	-0.51206052
t000487	1990/tv_com_1990_88.txt	1990	5	0	0	0	0	0	0	-1	5	2	1	8	16	-1	1	1	0.9315875281	0.2606843731	-0.420944135	-0.967881504	-0.783647434	0.7321711371	-0.570507698	1.05756408	0.1569230029	1.2840920326	-1.550875854	-2.848916045	0.6837223489	0.7689596341	-1.074737923	0.9514150138
t000488	1990/tv_com_1990_89.txt	1990	1	0	2	0	0	0	1	0	10	6	7	4	7	0	2	1	-0.055261811	-0.958158471	0.0451809457	-0.150835976	-0.334658523	-0.046087158	1.0955981279	-0.620742084	-0.930514432	-0.131266601	0.8248672939	-0.666166829	0.1669005698	0.3847368115	-0.850166356	0.6233108697
t000489	1990/tv_com_1990_90.txt	1990	0	0	1	0	0	0	0	0	7	2	12	3	3	0	2	0	-0.792810782	-0.307406609	0.1302804754	-0.296290626	-0.130813407	-0.29581099	0.4786916258	-0.082420708	-0.999267334	-0.364584928	1.1550934871	-0.396694092	-1.364841212	0.6099174953	-1.530189951	-0.518281324
t000490	1990/tv_com_1990_91.txt	1990	3	0	1	0	0	0	0	0	14	1	10	1	1	1	-1	-1	0.3269366414	-0.207571201	-0.069119656	-0.409278935	-0.142041852	-0.18374977	0.0695184092	0.4288163872	-1.416416686	-1.880247407	0.3569841034	-0.173270021	-1.161550195	0.1357860914	-0.618787907	-1.297899022
t000491	1990/tv_com_1990_92.txt	1990	2	0	2	0	0	0	0	0	7	1	0	-1	3	2	1	0	0.0232566718	-0.823478007	-0.041117626	-0.490223394	-0.179381646	-0.618227627	0.4867917199	0.1943649204	0.4265985151	-0.884010263	-0.692918087	0.0264368973	0.0061465192	0.0353943791	1.0273592436	-0.362307846
